Id,Title,Category,Address,Industry,Geography,Profession
50016533db46671398000f21,HOKUHOKU FINANCIAL GROUP,Company,8377.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016532db46671398000dd1,HIROSHIMA BANK,Company,8379.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016531db46671398000bb1,SAN IN GODO BANK,Company,8381.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016531db46671398000c21,CHUGOKU BANK,Company,8382.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016532db46671398000cf9,IYO BANK,Company,8385.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016531db46671398000ae9,HYAKUJUSHI BANK,Company,8386.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016530db466713980009e1,SHIKOKU BANK,Company,8387.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016531db46671398000b81,AWA BANK,Company,8388.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016530db46671398000989,KAGOSHIMA BANK,Company,8390.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016531db46671398000a99,OITA BANK,Company,8392.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016531db46671398000be9,MIYAZAKI BANK,Company,8393.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016532db46671398000d51,HIGO BANK,Company,8394.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016532db46671398000e71,BANK OF SAGA,Company,8395.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016530db46671398000991,EIGHTEENTH BANK,Company,8396.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016532db46671398000e51,BANK OF OKINAWA,Company,8397.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016533db46671398000e89,BANK OF THE RYUKYUS,Company,8399.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016534db46671398001051,YACHIYO BANK,Company,8409.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001652fdb466713980008d1,SEVEN BANK,Company,8410.OS,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016531db46671398000bf9,MIZUHO FINANCIAL GROUP,Company,8411.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016532db46671398000e09,KIYO HOLDINGS,Company,8415.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001652fdb466713980008d9,YAMAGUCHI FINANCIAL GROUP,Company,8418.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016531db46671398000ac9,SHINKIN CENTRAL BANK,Company,8421.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165d1db46671398009021,CLEANAWAY,Company,8422.TW,Industrials,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
500165c6db46671398008679,FUYO GENERAL LEASE,Company,8424.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165c5db46671398008579,IBJ LEASING,Company,8425.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016571db46671398005371,CENTURY TOKYO LEASING,Company,8439.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016578db466713980058e9,SBI HOLDINGS,Company,8473.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016532db46671398000e41,BANK OF NAGOYA,Company,8522.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016532db46671398000da1,AICHI BANK,Company,8527.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016533db46671398000f29,DAISAN BANK,Company,8529.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016531db46671398000c49,CHUKYO BANK,Company,8530.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016532db46671398000d39,HIGASHI NIPPON BANK,Company,8536.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016531db46671398000af9,TAIKO BANK,Company,8537.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016530db46671398000961,EHIME BANK,Company,8541.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016530db466713980009c9,MINATO BANK,Company,8543.OS,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016531db46671398000b99,KEIYO BANK,Company,8544.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016530db46671398000a21,KANSAI URBAN BANKING,Company,8545.OS,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016531db46671398000b61,TOCHIGI BANK,Company,8550.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016532db46671398000e39,TOWA BANK,Company,8558.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165c5db46671398008611,RICOH LEASING,Company,8566.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016540db466713980025c1,JACCS,Company,8584.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016540db466713980025b1,ORIENT,Company,8585.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016540db466713980025d9,HITACHI CAPITAL,Company,8586.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165c5db466713980085d9,ORIX,Company,8591.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165c5db46671398008561,MITSUBISHI UFJ LEASE & FINANCE,Company,8593.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165c5db46671398008601,JAFCO,Company,8595.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016532db46671398000cc9,TOMONY HOLDINGS,Company,8600.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016578db46671398005959,DAIWA SECURITIES GROUP,Company,8601.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016578db46671398005921,NOMURA HOLDINGS,Company,8604.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016577db46671398005839,OKASAN SECURITIES GROUP,Company,8609.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016578db466713980058c1,MATSUI SECURITIES,Company,8628.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016594db46671398006df1,NKSJ HOLDINGS,Company,8630.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016578db466713980058c9,MONEX GROUP,Company,8698.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016577db46671398005801,KABU.COM SECURITIES,Company,8703.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016530db46671398000921,FIDEA HOLDINGS,Company,8713.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016533db46671398000ff1,SENSHU IKEDA HOLDINGS,Company,8714.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016594db46671398006de9,MS&AD INSURANCE GROUP HOLDINGS,Company,8725.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001657bdb46671398005c01,SONY FINANCIAL HOLDINGS,Company,8729.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016594db46671398006d99,TOKIO MARINE HOLDINGS,Company,8766.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001657bdb46671398005bf9,T&D HOLDINGS,Company,8795.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165a3db466713980071a1,HEIWA REAL ESTATE,Company,8803.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165a6db46671398007299,DAIBIRU,Company,8806.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165a4db466713980071d9,TOKYU LAND,Company,8815.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165a7db466713980072b1,SUMITOMO REALTY & DEVELOPMENT,Company,8830.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165a7db466713980072b9,DAIKYO,Company,8840.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165a0db46671398007149,TOC,Company,8841.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016569db46671398004d59,LEOPALACE21,Company,8848.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165a2db46671398007199,GOLDCREST,Company,8871.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165a6db46671398007289,ARNEST ONE,Company,8895.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016542db466713980028d1,TAIWAN COGENERATION,Company,8926.TW,Utilities,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
5001656cdb46671398004f69,NIPPON BUILDING FUND,Company,8951.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165afdb46671398007891,JAPAN RETAIL FUND INVESTMENT,Company,8953.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001656cdb46671398004f91,ORIX JREIT,Company,8954.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001656cdb46671398004fe1,JAPAN PRIME REALTY INVESTMENT,Company,8955.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001656ddb46671398005011,PREMIER INVESTMENT,Company,8956.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001656cdb46671398004f79,TOKYU REIT,Company,8957.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001656ddb46671398005019,NOMURA REAL ESTATE OFFICE FUND,Company,8959.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001656cdb46671398004fb9,MORI TRUST SOGO REIT,Company,8961.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165abdb46671398007621,HEIWA REAL ESTATE REIT,Company,8966.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001656cdb46671398004fd9,JAPAN LOGISTICS FUND,Company,8967.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016545db46671398002d19,FUKUOKA REIT,Company,8968.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001656ddb46671398005051,DAIWA OFFICE INVESTMENT,Company,8976.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165afdb46671398007819,HANKYU REIT,Company,8977.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001656cdb46671398004fa9,TOP REIT,Company,8982.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001656cdb46671398004fd1,JAPAN EXCELLENT,Company,8987.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165d0db46671398008ea1,TOBU RAILWAY CO.,Company,9001.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165cfdb46671398008e81,SOTETSU HOLDINGS,Company,9003.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165d0db46671398008ee9,TOKYU,Company,9005.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165d0db46671398008eb1,KEIKYU,Company,9006.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165d0db46671398008eb9,KEIO,Company,9008.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165aadb466713980074b9,FUJI KYUKO,Company,9010.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165d0db46671398008f41,EAST JAPAN RAILWAY,Company,9020.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165d0db46671398008ef9,WEST JAPAN RAILWAY,Company,9021.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165d0db46671398008f01,CENTRAL JAPAN RAILWAY,Company,9022.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165d0db46671398008f09,KINTETSU,Company,9041.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165cfdb46671398008e79,HANKYU HANSHIN HOLDINGS,Company,9042.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165d1db46671398008f99,NIPPON EXPRESS CO.,Company,9062.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016543db46671398002a91,YAMATO HOLDINGS CO.,Company,9064.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165cddb46671398008d59,SANKYU,Company,9065.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165cedb46671398008d81,MARUZEN SHOWA UNYU,Company,9068.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165cfdb46671398008e49,SENKO,Company,9069.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165d1db46671398008fa1,NIPPON KONPO UNYU SOKO,Company,9072.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016543db46671398002af1,SEINO HOLDINGS CO.,Company,9076.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001657edb46671398005d91,MITSUI O.S.K. LINES,Company,9104.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001657edb46671398005d51,KAWASAKI KISEN KAISHA,Company,9107.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001657edb46671398005da9,IINO KAIUN KAISHA,Company,9119.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001652cdb46671398000191,ALL NIPPON AIRWAYS CO.,Company,9202.T,Financials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165cddb46671398008d39,MITSUBISHI LOGISTICS,Company,9301.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165cddb46671398008d51,MITSUI SOKO,Company,9302.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165cedb46671398008dd9,SUMITOMO WAREHOUSE,Company,9303.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165cddb46671398008cf1,SHIBUSAWA WAREHOUSE,Company,9304.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016543db46671398002aa9,YUSEN LOGISTICS,Company,9370.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016543db46671398002ac9,KINTETSU WORLD EXPRESS,Company,9375.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016535db46671398001239,TV ASAHI,Company,9409.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016576db466713980057b9,EACCESS,Company,9427.T,Technology,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016582db46671398006159,KDDI,Company,9433.T,Telecommunications,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016582db466713980061b1,HIKARI TSUSHIN,Company,9435.T,Telecommunications,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016582db46671398006121,NTT DOCOMO,Company,9437.T,Telecommunications,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016595db46671398006ec9,ZENRIN,Company,9474.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016542db46671398002851,CHUGOKU ELECTRIC POWER,Company,9504.T,Utilities,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016542db46671398002951,HOKURIKU ELECTRIC POWER,Company,9505.T,Utilities,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016542db46671398002839,TOHOKU ELECTRIC POWER CO.,Company,9506.T,Utilities,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016541db46671398002791,SHIKOKU ELECTRIC POWER,Company,9507.T,Utilities,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016541db466713980027a9,ELECTRIC POWER DEVELOPMENT,Company,9513.T,Utilities,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001655adb46671398004439,TOKYO GAS CO.,Company,9531.T,Utilities,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001655adb46671398004461,OSAKA GAS CO.,Company,9532.T,Utilities,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016559db46671398004429,TOHO GAS CO.,Company,9533.T,Utilities,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016559db466713980043c9,SAIBU GAS,Company,9536.T,Utilities,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016535db466713980012b1,TOHO CO.,Company,9602.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165d0db46671398008f11,HIS,Company,9603.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016535db466713980012a1,TOEI,Company,9605.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001653edb46671398002341,NTT DATA,Company,9613.T,Technology,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016545db46671398002d91,AIN PHARMACIEZ,Company,9627.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165aadb46671398007489,TOKYOTOKEIBA,Company,9672.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165aadb46671398007481,TOKYO DOME,Company,9681.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165bcdb46671398007fa9,DTS,Company,9682.T,Technology,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165bbdb46671398007f01,SQUARE ENIX HOLDINGS CO.,Company,9684.T,Technology,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165bbdb46671398007ec9,CAPCOM,Company,9697.T,Technology,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001656bdb46671398004ea1,IMPERIAL HOTEL,Company,9708.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165bcdb46671398007fb1,SCSK,Company,9719.T,Technology,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001656bdb46671398004ea9,FUJITA KANKO,Company,9722.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016561db46671398004929,TOKAI,Company,9729.T,Health Care,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016539db466713980019a9,SECOM CO.,Company,9735.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016539db466713980019b1,MEITEC,Company,9744.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016551db46671398003b09,TKC,Company,9746.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001657fdb46671398005ec1,ASATSU DK,Company,9747.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165bcdb46671398007fa1,FUJI SOFT,Company,9749.T,Technology,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016568db46671398004c79,OYO,Company,9755.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165bddb46671398008029,NSD,Company,9759.T,Technology,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165cddb46671398008c91,KONAMI,Company,9766.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165bddb46671398008049,BENESSE HOLDINGS,Company,9783.OS,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016538db46671398001929,AEON DELIGHT,Company,9787.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016539db46671398001a41,NICHII GAKKAN,Company,9792.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165d1db46671398009029,DAISEKI,Company,9793.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001656ddb466713980050b9,TRUSCO NAKAYAMA,Company,9830.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165c8db46671398008789,YAMADA DENKI CO.,Company,9831.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165c8db46671398008821,AUTOBACS SEVEN,Company,9832.OS,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
500165acdb466713980076c1,YOSHINOYA HOLDINGS,Company,9861.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016553db46671398003d41,KATO SANGYO,Company,9869.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001654cdb46671398003431,NICHIDEN,Company,9902.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016557db466713980041d1,POU CHEN,Company,9904.TW,Consumer Goods & Services,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
50016541db466713980026b9,GREAT CHINA METAL IND.,Company,9905.TW,Industrials,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
50016586db46671398006479,TON YI INDUSTRIAL,Company,9907.TW,Basic Materials,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
5001655adb46671398004469,GREAT TAIPEI GAS,Company,9908.TW,Utilities,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
50016556db46671398004161,FENG TAY ENTERPRISES,Company,9910.TW,Consumer Goods & Services,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
50016537db46671398001631,TAIWAN SAKURA,Company,9911.TW,Industrials,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
500165a9db46671398007439,MERIDA INDUSTRY,Company,9914.TW,Consumer Goods & Services,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
50016538db46671398001909,TAIWAN SECOM,Company,9917.TW,Industrials,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
50016559db466713980043f1,SHIN SHIN NATURAL GAS,Company,9918.TW,Utilities,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
500165a8db466713980073d9,GIANT MANUFACTURING,Company,9921.TW,Consumer Goods & Services,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
50016537db46671398001619,TAIWAN FU HSING INDUSTRIAL,Company,9924.TW,Industrials,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
50016538db466713980018b1,TAIWAN SHIN KONG SECURITY,Company,9925.TW,Industrials,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
50016559db466713980043e9,SHIN HAI GAS,Company,9926.TW,Utilities,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
50016585db466713980063f1,THYE MING INDUSTRIAL,Company,9927.TW,Basic Materials,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
50016536db46671398001559,CHINA HI MENT,Company,9930.TW,Industrials,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
50016567db46671398004c19,CTCI,Company,9933.TW,Industrials,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
50016537db46671398001611,GLOBE UNION INDUSTRIAL,Company,9934.TW,Industrials,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
500165c7db46671398008779,NATIONAL PETROLEUM,Company,9937.TW,Oil & Gas,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
5001653adb46671398001ba1,TAIWAN PAIHO,Company,9938.TW,Consumer Goods & Services,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
50016540db46671398002639,TAIWAN HON CHUAN ENTERPRISE,Company,9939.TW,Industrials,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
500165a8db466713980073a1,SINYI REALTY,Company,9940.TW,Financials,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
50016540db46671398002581,TAIWAN ACCEPTANCE,Company,9941.TW,Financials,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
50016572db466713980054e1,NAK SEALING TECHNOLOGIES,Company,9942.TW,Industrials,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
500165aadb466713980074d9,HOLIDAY ENTERTAINMENT,Company,9943.TW,Consumer Goods & Services,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
500165addb46671398007719,PLENUS,Company,9945.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016536db46671398001509,RUENTEX DEVELOPMENT,Company,9945.TW,Consumer Goods & Services,Taiwan,"Asset Management,Debt,Equities,Investment Banking"
50016555db46671398004021,MINISTOP,Company,9946.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016556db466713980040c9,ARCS,Company,9948.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016536db466713980014e9,VALOR,Company,9956.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001656fdb466713980051f1,MISUMI GROUP,Company,9962.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
5001652ddb466713980003c9,FAST RETAILING CO.,Company,9983.T,Industrials,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016582db46671398006129,SOFTBANK,Company,9984.T,Telecommunications,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016591db46671398006bf1,SUZUKEN CO.,Company,9987.T,Health Care,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016545db46671398002db9,SUNDRUG,Company,9989.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016536db466713980013e1,BELLUNA,Company,9997.T,Consumer Goods & Services,Japan,"Asset Management,Debt,Equities,Investment Banking"
50016541db46671398002739,A2A SPA,Company,A2.MI,Utilities,Italy,"Asset Management,Debt,Equities,Investment Banking"
50016551db46671398003a59,AUSTRALIAN AGRICULTURAL,Company,AAC.AX,Consumer Goods & Services,Australia,"Asset Management,Debt,Equities,Investment Banking"
500165c7db46671398008741,ARDENT LEISURE GROUP,Company,AAD.AX,Financials,Australia,"Asset Management,Debt,Equities,Investment Banking"
5001655cdb46671398004591,ANGLO AMERICAN,Company,AAL.L,Basic Materials,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
5001656ddb466713980050c1,AALBERTS INDUSTRIES,Company,AALB.AS,Industrials,Netherlands,"Asset Management,Debt,Equities,Investment Banking"
5001654edb466713980037b9,ADVANTAGE OIL & GAS,Company,AAV.TO,Oil & Gas,Canada,"Asset Management,Debt,Equities,Investment Banking"
50016543db46671398002a99,ATLAS AIR WORLDWIDE HOLDINGS,Company,AAWW.OQ,Industrials,United States,"Asset Management,Debt,Equities,Investment Banking"
5001655cdb46671398004531,AUSENCO,Company,AAX.AX,Basic Materials,Australia,"Asset Management,Debt,Equities,Investment Banking"
50016587db46671398006529,ABAN OFFSHORE,Company,ABAN.NS,Oil & Gas,India,"Asset Management,Debt,Equities,Investment Banking"
5001656edb466713980050f1,ABB,Company,ABB.NS,Industrials,India,"Asset Management,Debt,Equities,Investment Banking"
5001656edb46671398005119,ALSTOM INDIA,Company,ABBP.NS,Industrials,India,"Asset Management,Debt,Equities,Investment Banking"
,ABC News,Twitter,ABC,"All Sectors,Basic Materials,Consumer Goods & Services,Financials,Health Care,Industrials,Oil & Gas,Sovereigns & Public Finance,Technology,Utilities","Australia,Belgium,Canada,France,Germany,Hong Kong,India,Italy,Japan,Netherlands,New Zealand,Portugal,Taiwan,United Kingdom,United States","Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000b75,ABC (Espana),Twitter,abc_es,"All Sectors,Basic Materials,Consumer Goods & Services,Financials,Health Care,Industrials,Oil & Gas,Sovereigns & Public Finance,Technology,Utilities","Australia,Belgium,Canada,France,Germany,Hong Kong,India,Italy,Japan,Netherlands,New Zealand,Portugal,Taiwan,United Kingdom,United States","Asset Management,Debt,Equities,Investment Banking"
50016537db46671398001621,ADELAIDE BRIGHTON,Company,ABC.AX,Industrials,Australia,"Asset Management,Debt,Equities,Investment Banking"
50016568db46671398004cc1,ASHOKA BUILDCON,Company,ABDL.NS,Industrials,India,"Asset Management,Debt,Equities,Investment Banking"
50016554db46671398003fc1,ASSOCIATED BRITISH FOODS,Company,ABF.L,Consumer Goods & Services,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
